id,event_id,occurred_at,event_value,sensor_type,sensor_id,space_id,date
586,125780,2017-01-26T21:51:17.959000+0000,active,MOTION,14,9,1/27/2017 8:51
587,125782,2017-01-26T21:51:23.729000+0000,inactive,MOTION,29,6,1/27/2017 8:51
588,125792,2017-01-26T21:51:43.802000+0000,active,MOTION,29,6,1/27/2017 8:51
589,125794,2017-01-26T21:51:52.285000+0000,inactive,MOTION,14,9,1/27/2017 8:51
590,125796,2017-01-26T21:51:52.870000+0000,inactive,MOTION,34,9,1/27/2017 8:51
591,125798,2017-01-26T21:52:05.713000+0000,inactive,MOTION,29,6,1/27/2017 8:52
592,125818,2017-01-26T21:56:37.484000+0000,active,MOTION,29,6,1/27/2017 8:56
593,125820,2017-01-26T21:56:39.596000+0000,active,MOTION,34,9,1/27/2017 8:56
594,125822,2017-01-26T21:56:41.496000+0000,active,MOTION,14,9,1/27/2017 8:56
595,125824,2017-01-26T21:56:42.907000+0000,active,TRANSIT,9,2,1/27/2017 8:56
596,125826,2017-01-26T21:56:45.995000+0000,active,TRANSIT,3,3,1/27/2017 8:56
597,125828,2017-01-26T21:56:48.782000+0000,active,MOTION,5,4,1/27/2017 8:56
598,125830,2017-01-26T21:56:57.716000+0000,inactive,MOTION,29,6,1/27/2017 8:56
599,125832,2017-01-26T21:56:59.622000+0000,inactive,MOTION,5,4,1/27/2017 8:56
600,125838,2017-01-26T21:57:02.604000+0000,inactive,MOTION,34,9,1/27/2017 8:57
601,125842,2017-01-26T21:57:04.535000+0000,inactive,MOTION,14,9,1/27/2017 8:57
602,125844,2017-01-26T21:57:06.152000+0000,inactive,TRANSIT,9,2,1/27/2017 8:57
603,125846,2017-01-26T21:57:08.480000+0000,inactive,TRANSIT,3,3,1/27/2017 8:57
604,125848,2017-01-26T21:57:11.898000+0000,active,MOTION,5,4,1/27/2017 8:57
605,125850,2017-01-26T21:57:32.625000+0000,inactive,MOTION,5,4,1/27/2017 8:57
606,125894,2017-01-26T22:13:48.230000+0000,active,MOTION,5,4,1/27/2017 9:13
607,125896,2017-01-26T22:13:54.966000+0000,active,TRANSIT,3,3,1/27/2017 9:13
608,125898,2017-01-26T22:14:11.531000+0000,active,TRANSIT,9,2,1/27/2017 9:14
609,125900,2017-01-26T22:14:14.883000+0000,active,MOTION,14,9,1/27/2017 9:14
610,125902,2017-01-26T22:14:17.017000+0000,active,MOTION,34,9,1/27/2017 9:14
611,125904,2017-01-26T22:14:22.862000+0000,inactive,MOTION,5,4,1/27/2017 9:14
612,125906,2017-01-26T22:14:29.470000+0000,active,MOTION,5,4,1/27/2017 9:14
613,125908,2017-01-26T22:14:37.548000+0000,inactive,MOTION,14,9,1/27/2017 9:14
614,125910,2017-01-26T22:14:39.582000+0000,inactive,MOTION,34,9,1/27/2017 9:14
615,125912,2017-01-26T22:14:46.139000+0000,inactive,TRANSIT,9,2,1/27/2017 9:14
616,125914,2017-01-26T22:14:54.568000+0000,active,TRANSIT,9,2,1/27/2017 9:14
617,125916,2017-01-26T22:14:58.757000+0000,active,MOTION,14,9,1/27/2017 9:14
618,125924,2017-01-26T22:15:06.551000+0000,active,MOTION,34,9,1/27/2017 9:15
619,125926,2017-01-26T22:15:08.461000+0000,inactive,TRANSIT,3,3,1/27/2017 9:15
620,125928,2017-01-26T22:15:09.861000+0000,inactive,MOTION,5,4,1/27/2017 9:15
621,125930,2017-01-26T22:15:16.881000+0000,inactive,TRANSIT,9,2,1/27/2017 9:15
622,125932,2017-01-26T22:15:21.524000+0000,inactive,MOTION,14,9,1/27/2017 9:15
623,125934,2017-01-26T22:15:23.836000+0000,inactive,MOTION,34,9,1/27/2017 9:15
624,125936,2017-01-26T22:15:33.850000+0000,active,MOTION,34,9,1/27/2017 9:15
625,125938,2017-01-26T22:15:40.625000+0000,active,TRANSIT,22,10,1/27/2017 9:15
626,125940,2017-01-26T22:15:42.044000+0000,active,MOTION,23,10,1/27/2017 9:15
627,125942,2017-01-26T22:15:55.584000+0000,inactive,MOTION,34,9,1/27/2017 9:15
628,125944,2017-01-26T22:16:01.170000+0000,inactive,TRANSIT,22,10,1/27/2017 9:16
629,125946,2017-01-26T22:16:10.626000+0000,active,TRANSIT,22,10,1/27/2017 9:16
630,125948,2017-01-26T22:16:13.976000+0000,active,MOTION,34,9,1/27/2017 9:16
631,125950,2017-01-26T22:16:28.190000+0000,inactive,MOTION,23,10,1/27/2017 9:16
632,125952,2017-01-26T22:16:31.427000+0000,inactive,TRANSIT,22,10,1/27/2017 9:16
633,125954,2017-01-26T22:16:34.578000+0000,inactive,MOTION,34,9,1/27/2017 9:16
634,125956,2017-01-26T22:18:02.676000+0000,active,MOTION,34,9,1/27/2017 9:18
635,125958,2017-01-26T22:18:25.836000+0000,inactive,MOTION,34,9,1/27/2017 9:18
636,125960,2017-01-26T22:18:45.320000+0000,active,MOTION,34,9,1/27/2017 9:18
637,125962,2017-01-26T22:18:47.886000+0000,active,MOTION,29,6,1/27/2017 9:18
638,125964,2017-01-26T22:19:00.753000+0000,active,TRANSIT,22,10,1/27/2017 9:19
639,125966,2017-01-26T22:19:02.157000+0000,active,MOTION,23,10,1/27/2017 9:19
640,125968,2017-01-26T22:19:05.834000+0000,inactive,MOTION,34,9,1/27/2017 9:19
641,125970,2017-01-26T22:19:10.934000+0000,inactive,MOTION,29,6,1/27/2017 9:19
642,125972,2017-01-26T22:19:13.440000+0000,inactive,MOTION,23,10,1/27/2017 9:19
643,125974,2017-01-26T22:19:21.169000+0000,inactive,TRANSIT,22,10,1/27/2017 9:19
644,125976,2017-01-26T22:20:05.983000+0000,active,MOTION,23,10,1/27/2017 9:20
645,125978,2017-01-26T22:20:06.031000+0000,active,TRANSIT,22,10,1/27/2017 9:20
646,125980,2017-01-26T22:20:08.803000+0000,active,MOTION,34,9,1/27/2017 9:20
647,125982,2017-01-26T22:20:16.167000+0000,inactive,TRANSIT,22,10,1/27/2017 9:20
648,125984,2017-01-26T22:20:18.690000+0000,active,MOTION,14,9,1/27/2017 9:20
649,125986,2017-01-26T22:20:23.181000+0000,inactive,MOTION,23,10,1/27/2017 9:20
650,125988,2017-01-26T22:20:27.930000+0000,active,TRANSIT,22,10,1/27/2017 9:20
651,125990,2017-01-26T22:20:28.733000+0000,active,MOTION,23,10,1/27/2017 9:20
652,125992,2017-01-26T22:20:41.518000+0000,inactive,MOTION,14,9,1/27/2017 9:20
653,125994,2017-01-26T22:20:43.829000+0000,inactive,MOTION,34,9,1/27/2017 9:20
654,125996,2017-01-26T22:20:48.421000+0000,inactive,TRANSIT,22,10,1/27/2017 9:20
655,125998,2017-01-26T22:20:53.842000+0000,active,TRANSIT,22,10,1/27/2017 9:20
656,126000,2017-01-26T22:20:57.644000+0000,active,MOTION,34,9,1/27/2017 9:20
657,126002,2017-01-26T22:21:00.938000+0000,active,MOTION,14,9,1/27/2017 9:21
658,126005,2017-01-26T22:21:13.437000+0000,inactive,MOTION,23,10,1/27/2017 9:21
659,126007,2017-01-26T22:21:14.421000+0000,inactive,TRANSIT,22,10,1/27/2017 9:21
660,126010,2017-01-26T22:21:34.714000+0000,active,TRANSIT,22,10,1/27/2017 9:21
661,126012,2017-01-26T22:21:35.259000+0000,inactive,MOTION,14,9,1/27/2017 9:21
662,126014,2017-01-26T22:21:35.757000+0000,active,MOTION,23,10,1/27/2017 9:21
663,126016,2017-01-26T22:21:44.833000+0000,inactive,MOTION,34,9,1/27/2017 9:21
664,126018,2017-01-26T22:21:55.168000+0000,inactive,TRANSIT,22,10,1/27/2017 9:21
665,126020,2017-01-26T22:21:58.439000+0000,inactive,MOTION,23,10,1/27/2017 9:21
666,126022,2017-01-26T22:22:11.651000+0000,active,MOTION,23,10,1/27/2017 9:22
667,126024,2017-01-26T22:22:14.302000+0000,active,TRANSIT,22,10,1/27/2017 9:22
668,126026,2017-01-26T22:22:25.422000+0000,inactive,TRANSIT,22,10,1/27/2017 9:22
669,126028,2017-01-26T22:22:32.438000+0000,inactive,MOTION,23,10,1/27/2017 9:22
670,126030,2017-01-26T22:22:40.639000+0000,active,MOTION,34,9,1/27/2017 9:22
671,126032,2017-01-26T22:23:51.830000+0000,inactive,MOTION,34,9,1/27/2017 9:23
672,126034,2017-01-26T22:26:11.648000+0000,active,MOTION,14,9,1/27/2017 9:26
673,126036,2017-01-26T22:26:32.259000+0000,inactive,MOTION,14,9,1/27/2017 9:26
674,126038,2017-01-26T22:26:38.761000+0000,active,MOTION,34,9,1/27/2017 9:26
675,126040,2017-01-26T22:26:57.331000+0000,active,MOTION,14,9,1/27/2017 9:26
676,126042,2017-01-26T22:27:18.518000+0000,inactive,MOTION,14,9,1/27/2017 9:27
677,126043,2017-01-26T22:27:18.570000+0000,inactive,MOTION,34,9,1/27/2017 9:27
678,126046,2017-01-26T22:27:21.073000+0000,active,MOTION,14,9,1/27/2017 9:27
679,126047,2017-01-26T22:27:21.098000+0000,active,MOTION,34,9,1/27/2017 9:27
680,126050,2017-01-26T22:27:44.512000+0000,inactive,MOTION,14,9,1/27/2017 9:27
681,126052,2017-01-26T22:27:55.286000+0000,active,MOTION,14,9,1/27/2017 9:27
682,126054,2017-01-26T22:28:08.823000+0000,inactive,MOTION,34,9,1/27/2017 9:28
683,126056,2017-01-26T22:28:16.256000+0000,inactive,MOTION,14,9,1/27/2017 9:28
684,126058,2017-01-26T22:28:53.484000+0000,active,MOTION,14,9,1/27/2017 9:28
685,126060,2017-01-26T22:29:14.254000+0000,inactive,MOTION,14,9,1/27/2017 9:29
686,126062,2017-01-26T22:30:01.361000+0000,active,MOTION,14,9,1/27/2017 9:30
687,126064,2017-01-26T22:30:40.513000+0000,inactive,MOTION,14,9,1/27/2017 9:30
688,126066,2017-01-26T22:30:56.144000+0000,active,MOTION,34,9,1/27/2017 9:30
689,126068,2017-01-26T22:30:56.680000+0000,active,MOTION,14,9,1/27/2017 9:30
690,126070,2017-01-26T22:31:16.400000+0000,active,TRANSIT,22,10,1/27/2017 9:31
691,126072,2017-01-26T22:31:16.958000+0000,active,MOTION,23,10,1/27/2017 9:31
692,126074,2017-01-26T22:31:17.508000+0000,inactive,MOTION,14,9,1/27/2017 9:31
693,126076,2017-01-26T22:31:27.413000+0000,inactive,TRANSIT,22,10,1/27/2017 9:31
694,126078,2017-01-26T22:31:31.818000+0000,inactive,MOTION,34,9,1/27/2017 9:31
695,126080,2017-01-26T22:31:54.007000+0000,active,TRANSIT,22,10,1/27/2017 9:31
696,126082,2017-01-26T22:31:57.292000+0000,active,MOTION,34,9,1/27/2017 9:31
697,126084,2017-01-26T22:32:05.958000+0000,active,MOTION,14,9,1/27/2017 9:32
698,126086,2017-01-26T22:32:13.426000+0000,inactive,MOTION,23,10,1/27/2017 9:32
699,126088,2017-01-26T22:32:14.410000+0000,inactive,TRANSIT,22,10,1/27/2017 9:32
700,126090,2017-01-26T22:32:27.254000+0000,inactive,MOTION,14,9,1/27/2017 9:32
701,126092,2017-01-26T22:33:00.177000+0000,active,MOTION,14,9,1/27/2017 9:33
702,126094,2017-01-26T22:33:39.508000+0000,inactive,MOTION,14,9,1/27/2017 9:33
703,126096,2017-01-26T22:33:48.892000+0000,active,MOTION,14,9,1/27/2017 9:33
704,126098,2017-01-26T22:34:35.251000+0000,inactive,MOTION,14,9,1/27/2017 9:34
705,126100,2017-01-26T22:34:55.370000+0000,active,MOTION,14,9,1/27/2017 9:34
706,126102,2017-01-26T22:35:08.742000+0000,active,MOTION,29,6,1/27/2017 9:35
707,126104,2017-01-26T22:35:16.250000+0000,inactive,MOTION,14,9,1/27/2017 9:35
708,126106,2017-01-26T22:35:19.553000+0000,inactive,MOTION,34,9,1/27/2017 9:35
709,126107,2017-01-26T22:35:19.682000+0000,inactive,MOTION,29,6,1/27/2017 9:35
710,126110,2017-01-26T22:35:22.080000+0000,active,MOTION,29,6,1/27/2017 9:35
711,126112,2017-01-26T22:35:25.334000+0000,active,MOTION,34,9,1/27/2017 9:35
712,126114,2017-01-26T22:35:42.657000+0000,inactive,MOTION,29,6,1/27/2017 9:35
713,126116,2017-01-26T22:35:54.822000+0000,active,MOTION,14,9,1/27/2017 9:35
714,126118,2017-01-26T22:36:27.812000+0000,inactive,MOTION,34,9,1/27/2017 9:36
715,126120,2017-01-26T22:36:30.881000+0000,active,MOTION,34,9,1/27/2017 9:36
716,126122,2017-01-26T22:37:29.678000+0000,active,TRANSIT,9,2,1/27/2017 9:37
717,126124,2017-01-26T22:37:33.376000+0000,active,TRANSIT,3,3,1/27/2017 9:37
718,126126,2017-01-26T22:37:41.554000+0000,inactive,MOTION,34,9,1/27/2017 9:37
719,126128,2017-01-26T22:37:51.249000+0000,inactive,MOTION,14,9,1/27/2017 9:37
720,126130,2017-01-26T22:37:51.860000+0000,inactive,TRANSIT,9,2,1/27/2017 9:37
721,126132,2017-01-26T22:37:56.696000+0000,inactive,TRANSIT,3,3,1/27/2017 9:37
722,126134,2017-01-26T22:39:00.157000+0000,active,TRANSIT,3,3,1/27/2017 9:39
723,126136,2017-01-26T22:39:08.902000+0000,active,MOTION,5,4,1/27/2017 9:39
724,126138,2017-01-26T22:39:22.695000+0000,inactive,TRANSIT,3,3,1/27/2017 9:39
725,126146,2017-01-26T22:40:39.584000+0000,inactive,MOTION,5,4,1/27/2017 9:40
726,126148,2017-01-26T22:40:45.791000+0000,active,MOTION,5,4,1/27/2017 9:40
727,126150,2017-01-26T22:42:20.593000+0000,inactive,MOTION,5,4,1/27/2017 9:42
728,126152,2017-01-26T22:42:23.100000+0000,active,MOTION,5,4,1/27/2017 9:42
729,126160,2017-01-26T22:42:42.706000+0000,active,TRANSIT,3,3,1/27/2017 9:42
730,126162,2017-01-26T22:43:00.156000+0000,active,TRANSIT,9,2,1/27/2017 9:43
731,126164,2017-01-26T22:43:03.274000+0000,active,MOTION,14,9,1/27/2017 9:43
732,126166,2017-01-26T22:43:05.324000+0000,active,MOTION,34,9,1/27/2017 9:43
733,126168,2017-01-26T22:43:12.852000+0000,active,TRANSIT,22,10,1/27/2017 9:43
734,126170,2017-01-26T22:43:14.493000+0000,active,MOTION,23,10,1/27/2017 9:43
735,126172,2017-01-26T22:43:15.580000+0000,inactive,MOTION,5,4,1/27/2017 9:43
736,126174,2017-01-26T22:43:20.692000+0000,inactive,TRANSIT,3,3,1/27/2017 9:43
737,126176,2017-01-26T22:43:23.112000+0000,inactive,TRANSIT,9,2,1/27/2017 9:43
738,126178,2017-01-26T22:43:24.499000+0000,inactive,MOTION,14,9,1/27/2017 9:43
739,126180,2017-01-26T22:43:27.800000+0000,inactive,MOTION,34,9,1/27/2017 9:43
740,126182,2017-01-26T22:43:33.399000+0000,inactive,TRANSIT,22,10,1/27/2017 9:43
741,126184,2017-01-26T22:43:37.484000+0000,active,MOTION,34,9,1/27/2017 9:43
742,126186,2017-01-26T22:43:40.489000+0000,active,TRANSIT,18,12,1/27/2017 9:43
743,126188,2017-01-26T22:43:42.009000+0000,active,MOTION,14,9,1/27/2017 9:43
744,126189,2017-01-26T22:43:42.138000+0000,active,MOTION,20,12,1/27/2017 9:43
745,126192,2017-01-26T22:43:44.286000+0000,active,TRANSIT,19,12,1/27/2017 9:43
746,126194,2017-01-26T22:43:52.266000+0000,inactive,MOTION,20,12,1/27/2017 9:43
747,126196,2017-01-26T22:43:55.416000+0000,inactive,MOTION,23,10,1/27/2017 9:43
748,126198,2017-01-26T22:44:00.547000+0000,inactive,MOTION,34,9,1/27/2017 9:44
749,126199,2017-01-26T22:44:00.720000+0000,inactive,TRANSIT,18,12,1/27/2017 9:44
750,126202,2017-01-26T22:44:03.498000+0000,inactive,MOTION,14,9,1/27/2017 9:44
751,126204,2017-01-26T22:44:05.730000+0000,inactive,TRANSIT,19,12,1/27/2017 9:44
752,126206,2017-01-26T22:44:29.888000+0000,active,MOTION,7,1,1/27/2017 9:44
753,126208,2017-01-26T22:44:55.035000+0000,active,TRANSIT,3,3,1/27/2017 9:44
754,126210,2017-01-26T22:44:55.665000+0000,active,TRANSIT,9,2,1/27/2017 9:44
755,126212,2017-01-26T22:44:59.780000+0000,active,MOTION,12,8,1/27/2017 9:44
756,126214,2017-01-26T22:45:05.864000+0000,active,MOTION,21,7,1/27/2017 9:45
757,126216,2017-01-26T22:45:05.929000+0000,inactive,MOTION,7,1,1/27/2017 9:45
758,126218,2017-01-26T22:45:15.689000+0000,inactive,TRANSIT,3,3,1/27/2017 9:45
759,126220,2017-01-26T22:45:17.853000+0000,inactive,TRANSIT,9,2,1/27/2017 9:45
760,126222,2017-01-26T22:45:21.555000+0000,inactive,MOTION,12,8,1/27/2017 9:45
761,126224,2017-01-26T22:45:22.922000+0000,inactive,MOTION,21,7,1/27/2017 9:45
762,126230,2017-01-26T22:45:25.441000+0000,active,MOTION,21,7,1/27/2017 9:45
763,126234,2017-01-26T22:45:28.044000+0000,active,MOTION,25,11,1/27/2017 9:45
764,126235,2017-01-26T22:45:28.152000+0000,active,TRANSIT,9,2,1/27/2017 9:45
765,126238,2017-01-26T22:45:31.235000+0000,active,MOTION,14,9,1/27/2017 9:45
766,126240,2017-01-26T22:45:31.400000+0000,active,MOTION,34,9,1/27/2017 9:45
767,126242,2017-01-26T22:45:39.005000+0000,active,TRANSIT,22,10,1/27/2017 9:45
768,126244,2017-01-26T22:45:39.942000+0000,active,MOTION,23,10,1/27/2017 9:45
769,126246,2017-01-26T22:45:46.669000+0000,inactive,MOTION,21,7,1/27/2017 9:45
770,126248,2017-01-26T22:45:48.334000+0000,inactive,MOTION,25,11,1/27/2017 9:45
771,126250,2017-01-26T22:45:50.242000+0000,inactive,MOTION,14,9,1/27/2017 9:45
772,126252,2017-01-26T22:45:50.853000+0000,inactive,TRANSIT,9,2,1/27/2017 9:45
773,126254,2017-01-26T22:45:53.540000+0000,inactive,MOTION,34,9,1/27/2017 9:45
774,126256,2017-01-26T22:45:56.221000+0000,active,MOTION,29,6,1/27/2017 9:45
775,126258,2017-01-26T22:45:59.920000+0000,active,MOTION,27,5,1/27/2017 9:45
776,126260,2017-01-26T22:46:00.418000+0000,active,TRANSIT,28,6,1/27/2017 9:46
777,126262,2017-01-26T22:46:01.140000+0000,inactive,TRANSIT,22,10,1/27/2017 9:46
778,126263,2017-01-26T22:46:01.181000+0000,inactive,MOTION,23,10,1/27/2017 9:46
779,126266,2017-01-26T22:46:16.902000+0000,inactive,MOTION,29,6,1/27/2017 9:46
780,126268,2017-01-26T22:46:19.420000+0000,active,MOTION,29,6,1/27/2017 9:46
781,126270,2017-01-26T22:46:22.048000+0000,active,MOTION,34,9,1/27/2017 9:46
782,126272,2017-01-26T22:46:29.901000+0000,inactive,MOTION,29,6,1/27/2017 9:46
783,126274,2017-01-26T22:46:34.411000+0000,inactive,MOTION,27,5,1/27/2017 9:46
784,126276,2017-01-26T22:46:37.124000+0000,inactive,TRANSIT,28,6,1/27/2017 9:46
785,126278,2017-01-26T22:46:41.011000+0000,active,MOTION,14,9,1/27/2017 9:46
786,126280,2017-01-26T22:46:42.638000+0000,active,TRANSIT,9,2,1/27/2017 9:46
787,126282,2017-01-26T22:46:46.664000+0000,active,MOTION,12,8,1/27/2017 9:46
788,126284,2017-01-26T22:46:56.544000+0000,inactive,MOTION,34,9,1/27/2017 9:46
789,126286,2017-01-26T22:47:03.505000+0000,inactive,MOTION,14,9,1/27/2017 9:47
790,126288,2017-01-26T22:47:05.112000+0000,inactive,TRANSIT,9,2,1/27/2017 9:47
791,126290,2017-01-26T22:47:35.556000+0000,inactive,MOTION,12,8,1/27/2017 9:47
792,126298,2017-01-26T22:48:03.829000+0000,active,MOTION,12,8,1/27/2017 9:48
793,126300,2017-01-26T22:48:50.296000+0000,inactive,MOTION,12,8,1/27/2017 9:48
794,126302,2017-01-26T22:48:58.900000+0000,active,MOTION,12,8,1/27/2017 9:48
795,126304,2017-01-26T22:49:20.551000+0000,inactive,MOTION,12,8,1/27/2017 9:49
796,126306,2017-01-26T22:49:25.801000+0000,active,MOTION,12,8,1/27/2017 9:49
797,126308,2017-01-26T22:50:01.289000+0000,inactive,MOTION,12,8,1/27/2017 9:50
798,126310,2017-01-26T22:50:12.477000+0000,active,MOTION,12,8,1/27/2017 9:50
799,126312,2017-01-26T22:50:14.032000+0000,active,TRANSIT,9,2,1/27/2017 9:50
800,126314,2017-01-26T22:50:17.325000+0000,active,MOTION,14,9,1/27/2017 9:50
801,126316,2017-01-26T22:50:20.180000+0000,active,MOTION,34,9,1/27/2017 9:50
802,126324,2017-01-26T22:50:33.549000+0000,inactive,MOTION,12,8,1/27/2017 9:50
803,126326,2017-01-26T22:50:36.852000+0000,inactive,TRANSIT,9,2,1/27/2017 9:50
804,126328,2017-01-26T22:50:40.493000+0000,inactive,MOTION,14,9,1/27/2017 9:50
805,126329,2017-01-26T22:50:40.542000+0000,inactive,MOTION,34,9,1/27/2017 9:50
806,126332,2017-01-26T22:50:43.747000+0000,active,MOTION,14,9,1/27/2017 9:50
807,126333,2017-01-26T22:50:43.829000+0000,active,MOTION,34,9,1/27/2017 9:50
808,126336,2017-01-26T22:51:06.789000+0000,inactive,MOTION,34,9,1/27/2017 9:51
809,126338,2017-01-26T22:51:16.380000+0000,active,MOTION,34,9,1/27/2017 9:51
810,126340,2017-01-26T22:51:16.924000+0000,active,TRANSIT,9,2,1/27/2017 9:51
811,126342,2017-01-26T22:51:21.283000+0000,active,MOTION,12,8,1/27/2017 9:51
812,126344,2017-01-26T22:51:38.513000+0000,active,TRANSIT,22,10,1/27/2017 9:51
813,126346,2017-01-26T22:51:39.871000+0000,active,MOTION,23,10,1/27/2017 9:51
814,126348,2017-01-26T22:51:44.290000+0000,inactive,MOTION,12,8,1/27/2017 9:51
815,126350,2017-01-26T22:51:50.237000+0000,inactive,MOTION,14,9,1/27/2017 9:51
816,126352,2017-01-26T22:51:50.847000+0000,inactive,TRANSIT,9,2,1/27/2017 9:51
817,126354,2017-01-26T22:51:52.791000+0000,inactive,MOTION,34,9,1/27/2017 9:51
818,126356,2017-01-26T22:51:59.138000+0000,inactive,TRANSIT,22,10,1/27/2017 9:51
819,126358,2017-01-26T22:52:02.154000+0000,inactive,MOTION,23,10,1/27/2017 9:52
820,126360,2017-01-26T22:52:19.823000+0000,active,MOTION,23,10,1/27/2017 9:52
821,126362,2017-01-26T22:52:23.361000+0000,active,TRANSIT,22,10,1/27/2017 9:52
822,126370,2017-01-26T22:52:46.392000+0000,inactive,TRANSIT,22,10,1/27/2017 9:52
823,126378,2017-01-26T22:53:41.061000+0000,active,TRANSIT,22,10,1/27/2017 9:53
824,126380,2017-01-26T22:53:45.560000+0000,active,MOTION,34,9,1/27/2017 9:53
825,126382,2017-01-26T22:53:49.766000+0000,active,MOTION,14,9,1/27/2017 9:53
826,126383,2017-01-26T22:53:50.086000+0000,active,TRANSIT,9,2,1/27/2017 9:53
827,126386,2017-01-26T22:53:52.388000+0000,inactive,TRANSIT,22,10,1/27/2017 9:53
828,126388,2017-01-26T22:53:52.817000+0000,active,MOTION,12,8,1/27/2017 9:53
829,126390,2017-01-26T22:53:54.308000+0000,active,MOTION,25,11,1/27/2017 9:53
830,126392,2017-01-26T22:54:00.408000+0000,inactive,MOTION,23,10,1/27/2017 9:54
831,126394,2017-01-26T22:54:08.788000+0000,inactive,MOTION,34,9,1/27/2017 9:54
832,126396,2017-01-26T22:54:11.232000+0000,inactive,MOTION,14,9,1/27/2017 9:54
833,126398,2017-01-26T22:54:17.617000+0000,inactive,MOTION,25,11,1/27/2017 9:54
834,126400,2017-01-26T22:54:28.106000+0000,inactive,TRANSIT,9,2,1/27/2017 9:54
835,126402,2017-01-26T22:54:40.545000+0000,inactive,MOTION,12,8,1/27/2017 9:54
836,126404,2017-01-26T22:55:02.237000+0000,active,MOTION,12,8,1/27/2017 9:55
837,126412,2017-01-26T22:55:38.542000+0000,inactive,MOTION,12,8,1/27/2017 9:55
838,126414,2017-01-26T22:55:40.321000+0000,active,MOTION,12,8,1/27/2017 9:55
839,126422,2017-01-26T22:56:15.541000+0000,inactive,MOTION,12,8,1/27/2017 9:56
840,126424,2017-01-26T22:56:17.159000+0000,active,MOTION,12,8,1/27/2017 9:56
841,126426,2017-01-26T22:56:52.284000+0000,inactive,MOTION,12,8,1/27/2017 9:56
842,126428,2017-01-26T22:56:57.826000+0000,active,MOTION,12,8,1/27/2017 9:56
843,126436,2017-01-26T22:58:27.283000+0000,inactive,MOTION,12,8,1/27/2017 9:58
844,126438,2017-01-26T22:58:30.124000+0000,active,MOTION,12,8,1/27/2017 9:58
845,126440,2017-01-26T22:59:04.281000+0000,inactive,MOTION,12,8,1/27/2017 9:59
846,126442,2017-01-26T22:59:14.636000+0000,active,MOTION,12,8,1/27/2017 9:59
847,126444,2017-01-26T22:59:37.537000+0000,inactive,MOTION,12,8,1/27/2017 9:59
848,126452,2017-01-26T23:00:02.202000+0000,active,MOTION,12,8,1/27/2017 10:00
849,126454,2017-01-26T23:00:25.280000+0000,inactive,MOTION,12,8,1/27/2017 10:00
850,126456,2017-01-26T23:00:36.147000+0000,active,MOTION,12,8,1/27/2017 10:00
851,126458,2017-01-26T23:02:03.280000+0000,inactive,MOTION,12,8,1/27/2017 10:02
852,126466,2017-01-26T23:02:09.048000+0000,active,MOTION,12,8,1/27/2017 10:02
853,126468,2017-01-26T23:03:07.277000+0000,inactive,MOTION,12,8,1/27/2017 10:03
854,126476,2017-01-26T23:03:23.261000+0000,active,MOTION,12,8,1/27/2017 10:03
855,126478,2017-01-26T23:04:17.393000+0000,active,TRANSIT,9,2,1/27/2017 10:04
856,126480,2017-01-26T23:04:19.293000+0000,active,MOTION,14,9,1/27/2017 10:04
857,126482,2017-01-26T23:04:21.529000+0000,active,MOTION,34,9,1/27/2017 10:04
858,126484,2017-01-26T23:04:33.790000+0000,active,TRANSIT,3,3,1/27/2017 10:04
859,126486,2017-01-26T23:04:34.527000+0000,inactive,MOTION,12,8,1/27/2017 10:04
860,126489,2017-01-26T23:04:41.407000+0000,active,MOTION,5,4,1/27/2017 10:04
861,126491,2017-01-26T23:04:44.775000+0000,inactive,MOTION,34,9,1/27/2017 10:04
862,126493,2017-01-26T23:04:51.837000+0000,inactive,TRANSIT,9,2,1/27/2017 10:04
863,126495,2017-01-26T23:04:52.241000+0000,inactive,MOTION,14,9,1/27/2017 10:04
864,126497,2017-01-26T23:04:56.668000+0000,inactive,TRANSIT,3,3,1/27/2017 10:04
865,126499,2017-01-26T23:05:20.561000+0000,inactive,MOTION,5,4,1/27/2017 10:05
866,126513,2017-01-26T23:06:21.121000+0000,active,MOTION,5,4,1/27/2017 10:06
867,126515,2017-01-26T23:06:41.816000+0000,inactive,MOTION,5,4,1/27/2017 10:06
868,126523,2017-01-26T23:08:06.219000+0000,active,MOTION,5,4,1/27/2017 10:08
869,126525,2017-01-26T23:08:16.559000+0000,inactive,MOTION,5,4,1/27/2017 10:08
870,126527,2017-01-26T23:08:20.516000+0000,active,TRANSIT,3,3,1/27/2017 10:08
871,126528,2017-01-26T23:08:20.565000+0000,active,MOTION,5,4,1/27/2017 10:08
872,126531,2017-01-26T23:08:22.899000+0000,active,TRANSIT,9,2,1/27/2017 10:08
873,126537,2017-01-26T23:08:26.366000+0000,active,MOTION,14,9,1/27/2017 10:08
874,126540,2017-01-26T23:08:31.557000+0000,inactive,MOTION,5,4,1/27/2017 10:08
875,126542,2017-01-26T23:08:36.711000+0000,active,MOTION,12,8,1/27/2017 10:08
876,126544,2017-01-26T23:08:43.668000+0000,inactive,TRANSIT,3,3,1/27/2017 10:08
877,126546,2017-01-26T23:08:46.094000+0000,inactive,TRANSIT,9,2,1/27/2017 10:08
878,126548,2017-01-26T23:08:47.221000+0000,inactive,MOTION,14,9,1/27/2017 10:08
